,fold,model,DeepRank_GNN,nclash,fnat,fnonnat,lrmsd,irmsdbb,irmsdsc,distance,theta,seqid,classification,caseID,target,DeepRank,HADDOCK,iScore,ATOM20,ATOM40,GOAP,ATOM+GOAP,GNN_DOVE
105038,fold6,T39_1026_conv,0.0132841076701879,12/75,0.0,1.0,26.1458,13.0214,13.349,19.5831,105.5142,95.8,incorrect,T39,0,0.0809597969055175,3.73514,-0.209,0.0599,0.0069999999999999,0.0283,0.3052,0.0593
105039,fold6,T39_1027_conv,0.3726542890071869,12/75,0.0,1.0,55.9482,17.5022,17.9603,53.3181,122.701,95.8,incorrect,T39,0,3.574880123138428,-116.2852,-0.245,0.0053,0.0,0.0071,0.0638,0.0989
105040,fold6,T39_1028_conv,0.0220567751675844,57/75,0.0,1.0,16.8811,10.1653,10.3237,2.0988,126.582,96.3,incorrect,T39,0,-358860.484375,5810.63128,11.425999999999998,0.0264,0.0764,0.6328,0.3031,0.2008
105041,fold6,T39_1029_conv,0.0215555652976036,8/75,0.0,1.0,65.3675,23.6921,24.0242,62.1032,177.8111,97.8,incorrect,T39,0,2.433308482170105,-114.24892,0.722,0.0009,0.0,0.0044,0.0163,0.0472
105042,fold6,T39_102_conv,0.0122550763189792,24/75,0.0,1.0,25.6769,12.0578,12.4709,21.1643,83.8968,95.8,incorrect,T39,0,-729.3481140136719,395.261216,0.904,0.0082,0.0023,0.0007,0.0774,0.076
105043,fold6,T39_1030_conv,0.0279872342944145,3/75,0.0,1.0,56.4978,20.5189,21.6189,56.3124,26.3512,95.8,incorrect,T39,0,3.175593376159668,-83.96706,0.065,0.0228,0.0,0.0573,0.8462,0.1283
105044,fold6,T39_1031_conv,0.0142852999269962,20/75,0.0,1.0,21.8454,9.5362,9.6363,15.8845,103.0621,95.8,incorrect,T39,0,-20.373311519622806,192.46822,0.189,0.0506,0.0,0.0027,0.0003,0.0783
105045,fold6,T39_1032_conv,0.0050055757164955,35/75,0.0,1.0,55.7746,22.4783,22.7493,52.6929,150.7481,95.8,incorrect,T39,0,2981041.25,4752.0545,10.006,0.0023,0.0016,0.0447,0.2918,0.2477
105046,fold6,T39_1033_conv,0.3574748933315277,0/75,0.0,1.0,60.2025,19.7487,20.4196,56.5491,160.9133,95.8,incorrect,T39,0,2.8527821302413936,-59.831,-0.8390000000000001,0.0001,0.0003,0.0019,0.2034,0.0838
105047,fold6,T39_1034_conv,0.020748347043991,18/75,0.0,1.0,25.6333,11.5925,11.4075,23.7631,60.0484,95.8,incorrect,T39,0,0.5107701122760773,-32.28617,-0.068,0.2471,0.5888,0.0001,0.1482,0.1219
105048,fold6,T39_1035_conv,0.007967323064804,30/75,0.0,1.0,39.3203,15.7819,15.709,33.4287,157.7076,95.8,incorrect,T39,0,3.2137012481689453,117.58365,0.272,0.0453,0.8190000000000001,0.0,0.7547,0.0582
105049,fold6,T39_1036_conv,0.0137111796066164,5/75,0.0,1.0,60.1629,23.3673,23.6122,58.7814,78.4057,97.8,incorrect,T39,0,2.0583359003067017,-53.51837,0.636,0.0005,0.0033,0.0023,0.4467,0.1186
105050,fold6,T39_1037_conv,0.3006807267665863,12/75,0.0,1.0,57.4975,21.6113,22.1642,53.8579,152.0045,95.8,incorrect,T39,0,2.7249263525009155,-106.2616,-0.291,0.0012,0.0,0.1261,0.0401,0.2125
105051,fold6,T39_1038_conv,0.011737578548491,10/75,0.0,1.0,21.9427,14.2086,13.4904,13.3775,118.6828,97.8,incorrect,T39,0,2.7111098766326904,-103.99908,-0.5429999999999999,0.0033,0.0002,0.0003,0.1306,0.1084
105052,fold6,T39_1039_conv,0.0083548370748758,24/75,0.0784,0.942,25.9942,10.3996,10.6422,17.9668,122.9623,95.8,incorrect,T39,0,-2.7803702354431152,291.49297,2.53,0.1145,0.8699,0.0144,0.7155,0.0916
105053,fold6,T39_103_conv,-0.0039213541895151,7/75,0.0,1.0,58.5025,23.2038,23.5584,54.9887,172.7906,95.8,incorrect,T39,0,-0.0660240352153778,-30.98232,2.901,0.0017,0.0022,0.0001,0.0096,0.1246
105054,fold6,T39_1040_conv,0.0573170259594917,5/75,0.0,1.0,66.2758,25.7882,26.0342,63.0185,155.5471,97.8,incorrect,T39,0,-0.5072930753231049,-60.23582,0.391,0.0032,0.0,0.0134,0.1086,0.1338
105055,fold6,T39_1041_conv,0.0168718099594116,14/75,0.0,1.0,32.0812,13.4057,13.903,27.7402,102.68,95.8,incorrect,T39,0,-0.1083386242389679,-14.586678,0.441,0.0558,0.0318,0.0002,0.2303,0.1147
105056,fold6,T39_1042_conv,0.6597312688827515,7/75,0.0,1.0,57.2188,19.0599,19.4693,54.875,112.4231,95.8,incorrect,T39,0,2.3940731287002563,-111.06832,-0.457,0.0009,0.0,0.0011,0.2096,0.0898
105057,fold6,T39_1043_conv,0.2484309673309326,93/75,0.0,1.0,52.3315,17.4873,17.8758,48.9396,133.4773,95.8,"clashes,incorrect",T39,0,-42397.29296875,3771.64048,6.888999999999999,0.2229,0.0075,0.0757,0.1776,0.057
105058,fold6,T39_1044_conv,0.0842257961630821,90/75,0.0,1.0,55.2256,21.6621,21.7567,51.0842,168.8309,95.8,"clashes,incorrect",T39,0,-250717.66015625,5575.35646,10.992,0.0678,0.0004,0.1932,0.2705,0.0508
105059,fold6,T39_1045_conv,0.0128937568515539,33/75,0.0,1.0,68.84899999999999,28.112,28.3021,67.1481,92.2359,96.3,incorrect,T39,0,-6.39337158203125,1018.66384,6.69,0.009,0.0001,0.0001,0.213,0.1303
105060,fold6,T39_1046_conv,0.0223959106951952,20/75,0.0,1.0,56.3615,18.7413,18.8883,52.9771,135.4589,95.8,incorrect,T39,0,-1045959776.0,1529.138442,2.775,0.0141,0.2876,0.4917,0.0372,0.0729
105061,fold6,T39_1047_conv,0.3716360628604889,28/75,0.0,1.0,58.8171,16.9454,18.0928,57.0446,93.9154,95.8,incorrect,T39,0,2.0972318649291988,0.7077399999999999,0.224,0.0001,0.0002,0.0007,0.1969999999999999,0.162
105062,fold6,T39_1048_conv,0.0146107031032443,20/75,0.0,1.0,57.6426,21.1122,21.282,54.307,138.1358,95.8,incorrect,T39,0,-115.08925247192384,1413.091016,2.23,0.026,0.0,0.0177,0.0532,0.1901
105063,fold6,T39_1049_conv,0.0192833114415407,27/75,0.0,1.0,53.3827,21.268,21.9768,52.5082,58.4028,95.8,incorrect,T39,0,0.7498459815979004,83.147064,0.413,0.0002,0.0001,0.1389,0.0839,0.2114
105064,fold6,T39_104_conv,0.6486078500747681,25/75,0.0,1.0,60.3973,16.1159,17.2658,56.6715,179.5035,95.8,incorrect,T39,0,3.8184579610824585,-12.9423,-0.183,0.0052,0.033,0.1009999999999999,0.0982,0.0919
105065,fold6,T39_1050_conv,0.1364518105983734,5/75,0.0,1.0,47.2211,20.3853,20.142,42.4708,175.7144,97.8,incorrect,T39,0,1.7305383682250977,-49.1804,-0.742,0.0262,0.0506,0.0013,0.0552,0.1013
105066,fold6,T39_1051_conv,0.0099600804969668,45/75,0.0,1.0,29.5777,12.0484,12.265999999999998,27.2568,64.4718,95.8,incorrect,T39,0,-47376.25,6763.362209999998,13.175999999999998,0.0225,0.0059,0.0335,0.0664,0.0636
105067,fold6,T39_1052_conv,0.3760398328304291,13/75,0.0,1.0,58.9883,21.4393,22.0983,56.6666,103.5153,95.8,incorrect,T39,0,1.5072851181030271,-54.93624000000001,-0.037,0.1846,0.0015,0.055,0.401,0.1973
105068,fold6,T39_1053_conv,0.0131441615521907,22/75,0.0392,0.9565,33.4571,15.2456,15.0876,25.5612,164.3292,95.8,incorrect,T39,0,1.1780335009098053,245.6191,0.202,0.0014,0.0,0.0005,0.0058,0.0737
105069,fold6,T39_1054_conv,0.0105548538267612,14/75,0.0,1.0,23.3428,13.5862,13.7201,15.0695,110.5431,95.8,incorrect,T39,0,-22.09997498989105,755.66479,1.263,0.0006,0.1768,0.0046,0.0797,0.0682
105070,fold6,T39_1055_conv,0.6287484169006348,11/75,0.0,1.0,57.2212,18.973,19.4933,54.8738,113.724,95.8,incorrect,T39,0,2.9988975524902344,-131.2016,-0.48,0.0054,0.0,0.0002,0.3403,0.0938
105071,fold6,T39_1056_conv,0.2702171206474304,7/75,0.0,1.0,56.7137,18.942,19.9874,55.7168,67.2193,95.8,incorrect,T39,0,2.572629690170288,-102.9754,-0.253,0.3166,0.0192,0.0079,0.7598,0.1426
105072,fold6,T39_1057_conv,0.013455138541758,23/75,0.0,1.0,33.6511,16.0879,15.8728,26.5266,176.6084,95.8,incorrect,T39,0,-0.7070292234420776,-27.70921,0.6940000000000001,0.0183,0.0095,0.0005,0.6517,0.1267
105073,fold6,T39_1058_conv,0.0183522477746009,3/75,0.0,1.0,66.8627,25.9088,26.4515,64.72399999999999,113.7203,97.8,incorrect,T39,0,1.0355648696422577,-59.8589,1.4369999999999998,0.0008,0.0,0.0473,0.0951,0.0846
105074,fold6,T39_1059_conv,0.0477110408246517,6/75,0.0,1.0,56.5325,18.7471,18.985,53.2411,132.7861,97.8,incorrect,T39,0,2.9427525997161865,-80.2134,-0.509,0.0045,0.005,0.1954,0.1421,0.1068
105075,fold6,T39_105_conv,0.014359381981194,6/75,0.0,1.0,24.1144,14.5827,14.4589,14.0259,131.859,97.8,incorrect,T39,0,1.9165648221969604,-74.7474,-0.431,0.0066,0.0001,0.0058,0.0785,0.1013
105076,fold6,T39_1060_conv,0.0217252355068922,46/75,0.0,1.0,53.4572,21.999,22.1437,49.6361,176.9834,95.8,incorrect,T39,0,-1508.5128784179688,2762.43276,6.265,0.6377,0.5223,0.2174,0.0694,0.1462
105077,fold6,T39_1061_conv,0.0038471035659313,18/75,0.0,1.0,58.4732,21.4035,21.9398,55.8184,113.5554,95.8,incorrect,T39,0,0.4255373477935791,237.08845,1.769,0.0002,0.0083,0.0048,0.1538,0.1121
105078,fold6,T39_1062_conv,0.0159505195915699,8/75,0.0,1.0,45.7669,18.9646,19.3932,41.1216,139.8946,97.8,incorrect,T39,0,1.8638920783996584,-93.45605,-0.898,0.061,0.0002,0.0709,0.1332,0.2285
105079,fold6,T39_1063_conv,0.0128063298761844,4/75,0.0,1.0,19.3213,10.7413,11.099,13.6929,80.955,95.8,incorrect,T39,0,1.0570774376392365,-83.7864,-0.399,0.0059,0.0012,0.0079,0.3204,0.1271
105080,fold6,T39_1064_conv,0.4020474255084992,29/75,0.0,1.0,58.6287,19.4966,20.0221,55.744,130.4158,95.8,incorrect,T39,0,-0.6579213142395021,92.746368,0.46,0.0036,0.0617,0.5496,0.6518,0.0834
105081,fold6,T39_1065_conv,0.0193788297474384,22/75,0.0,1.0,28.683000000000003,13.8612,13.5724,25.319000000000003,86.978,95.8,incorrect,T39,0,1.4934267103672028,-23.53782,-0.501,0.0192,0.0005,0.0053,0.416,0.1084
105082,fold6,T39_1066_conv,0.1736643761396408,42/75,0.0,1.0,47.8226,18.5959,18.6059,44.84,125.1811,95.8,incorrect,T39,0,206361.9921875,6634.28093,13.92,0.0353,0.0,0.015,0.1986,0.0716
105083,fold6,T39_1067_conv,0.3354575932025909,11/75,0.0,1.0,55.0272,20.2207,21.3323,54.575,41.0144,95.8,incorrect,T39,0,2.776046872138977,-110.3032,0.134,0.0021,0.0128,0.0023,0.3997,0.1951
105084,fold6,T39_1068_conv,0.0310565251857042,74/75,0.0,1.0,53.599,20.0129,20.25,50.0021,146.2348,95.8,incorrect,T39,0,-2604.7548828125,5710.11804,12.153,0.0018,0.0003,0.002,0.0082,0.0816
105085,fold6,T39_1069_conv,0.0082106422632932,15/75,0.0,1.0,60.4289,18.0911,18.3725,57.6844,122.2106,95.8,incorrect,T39,0,-2.018087238073349,19.48692,0.26,0.0562,0.002,0.0372,0.2472,0.1669
105086,fold6,T39_106_conv,0.0117540881037712,8/75,0.0,1.0,20.7532,11.3688,11.9928,6.9558,146.7626,95.8,incorrect,T39,0,2.139174103736877,-102.5215,1.632,0.0239,0.0002,0.0083,0.0673,0.1965
105087,fold6,T39_1070_conv,0.1028508841991424,76/75,0.0,1.0,49.4507,17.4852,17.9462,47.1622,94.5622,95.8,"clashes,incorrect",T39,0,-32752880.0,5891.9753,10.729,0.0225,0.0027,0.8435,0.2708,0.0344
105088,fold6,T39_1071_conv,0.0102447448298335,22/75,0.0,1.0,34.908,15.8194,16.3851,30.1557,117.3188,95.8,incorrect,T39,0,1.8404378294944763,-20.84715,-0.383,0.0012,0.0014,0.0,0.0773,0.1271
105089,fold6,T39_1072_conv,0.0109495380893349,70/75,0.0,1.0,50.9285,18.9578,19.3143,46.3379,174.3562,95.8,incorrect,T39,0,-51906.823974609375,5783.66825,11.164,0.001,0.0702,0.0752,0.0605,0.2019
105090,fold6,T39_1073_conv,0.0136969061568379,15/75,0.0,1.0,57.8027,20.6394,21.036,54.7619,118.1474,95.8,incorrect,T39,0,1.539459466934204,10.106023,-0.45,0.0079,0.0004,0.0031,0.074,0.1744
105091,fold6,T39_1074_conv,0.019771572202444,51/75,0.0,1.0,50.4455,20.6401,21.4582,49.5553,59.3648,96.1,incorrect,T39,0,2.011912107467652,1062.427361,3.551,0.0106,0.0007,0.0363,0.2828,0.3549
105092,fold6,T39_1075_conv,0.0435152575373649,33/75,0.0,1.0,38.5986,15.4741,15.4513,32.7737,148.7358,95.8,incorrect,T39,0,2.7082364559173584,96.40068,0.133,0.0048,0.1213,0.0022,0.7635,0.0561
105093,fold6,T39_1076_conv,0.0150251723825931,57/75,0.0,1.0,49.03,20.1764,21.21,48.3533,46.119,95.8,incorrect,T39,0,-146.61426544189453,3664.051004,7.63,0.0059,0.0001,0.0101,0.016,0.231
105094,fold6,T39_1077_conv,0.0201042667031288,38/75,0.0,1.0,20.9661,10.9486,11.4214,7.7895,153.2354,96.3,incorrect,T39,0,-11.90536880493164,1381.15131,6.089,0.0012,0.1021,0.039,0.0033,0.3225
105095,fold6,T39_1078_conv,0.0163833890110254,39/75,0.0,1.0,52.3671,20.6597,21.472,51.0648,73.7457,95.8,incorrect,T39,0,-6.025114059448242,99.06436,0.7440000000000001,0.003,0.0005,0.017,0.0488,0.2353
105096,fold6,T39_1080_conv,0.0172572825103998,12/75,0.0,1.0,24.4634,9.7518,10.1947,23.4382,40.2838,95.8,incorrect,T39,0,-0.2173258662223816,-1.88411,-0.22,0.066,0.0188,0.0011,0.3967,0.1288
105097,fold6,T39_1081_conv,0.1564831286668777,23/75,0.0,1.0,49.8025,23.8464,23.7487,48.5146,64.4364,95.8,incorrect,T39,0,-0.34673210978508,201.40684,0.496,0.048,0.0,0.0,0.0071,0.3241
105098,fold6,T39_1082_conv,0.0069995243102312,58/75,0.0,1.0,52.6212,19.635,20.4249,51.8558,49.9419,95.8,incorrect,T39,0,-174.96920776367188,4465.422329999999,9.106,0.0049,0.0002,0.0108,0.1308,0.0722
105099,fold6,T39_1083_conv,0.0050786659121513,19/75,0.0,1.0,60.2634,29.2175,28.7801,58.4473,97.3685,95.8,incorrect,T39,0,-2.2232664823532104,391.5863,2.175,0.1715,0.0004,0.0156,0.0041,0.4128
105100,fold6,T39_1084_conv,0.2204363346099852,26/75,0.0,1.0,56.1278,20.3535,21.3474,54.7762,71.0202,95.8,incorrect,T39,0,2.2103556394577017,-50.68352,-0.029,0.0046,0.0005,0.0015,0.0286,0.1244
105101,fold6,T39_1085_conv,0.0314246155321598,10/75,0.0,1.0,56.3,24.7844,24.4555,52.4217,179.7561,95.8,incorrect,T39,0,-2.8161540031433105,0.5425800000000001,2.842,0.3439,0.0,0.001,0.0862,0.068
105102,fold6,T39_1086_conv,0.0760431587696075,36/75,0.0,1.0,58.4474,19.0616,20.273,57.1782,75.532,96.1,incorrect,T39,0,-17.8517336845398,673.35856,1.795,0.0325,0.1392,0.0066,0.1363,0.1326
105103,fold6,T39_1087_conv,0.019404986873269,8/75,0.0,1.0,58.349,22.0994,22.6717,54.2324,178.8855,97.8,incorrect,T39,0,1.5894432067871094,-87.82781,-0.511,0.001,0.0,0.0015,0.2489,0.0447
105104,fold6,T39_1088_conv,0.1355670541524887,57/75,0.0,1.0,53.1846,17.9019,18.4249,50.4791,112.5747,95.8,incorrect,T39,0,-42.59416526556015,731.7103,1.069,0.0345,0.0138,0.4801,0.0999,0.1322
105105,fold6,T39_1089_conv,0.0137589229270815,25/75,0.0,1.0,53.4797,21.5423,21.9656,48.8413,177.9738,95.8,incorrect,T39,0,-0.9604544639587402,-46.16322,0.276,0.0038,0.0001,0.0004,0.1315,0.0788
105106,fold6,T39_108_conv,0.0166829749941825,19/75,0.0,1.0,23.0114,10.9197,10.9754,20.5711,62.1323,95.8,incorrect,T39,0,1.9372451305389404,57.69297,-0.061,0.0135,0.0241,0.1756,0.0644,0.0742
105107,fold6,T39_1090_conv,0.0018768571317195,12/75,0.0,1.0,57.6059,19.2118,19.6182,54.658,132.2958,95.8,incorrect,T39,0,1.8515524864196773,26.894614,0.038,0.3756,0.0137,0.0043,0.2271,0.0879
105108,fold6,T39_1091_conv,0.0186307542026042,14/75,0.0392,0.9512,16.4823,8.6135,8.6054,11.3473,68.2719,95.8,incorrect,T39,0,-3.322891056537628,126.824842,0.478,0.0094,0.0028,0.0116,0.0816,0.0611
105109,fold6,T39_1092_conv,0.0111918188631534,14/75,0.0,1.0,39.1603,15.3324,15.3031,33.5534,150.8276,97.8,incorrect,T39,0,2.2087671756744385,-126.42391,-0.41,0.3812,0.0256,0.0166,0.1089,0.0633
105110,fold6,T39_1093_conv,0.016378279775381,18/75,0.0,1.0,56.5154,18.6651,19.1781,53.4698,130.2702,95.8,incorrect,T39,0,2.547158300876617,58.90942,0.416,0.0326,0.0005,0.5295,0.8211,0.1704
105111,fold6,T39_1094_conv,0.1073686331510543,44/75,0.0,1.0,43.5135,18.9823,18.9536,39.231,149.5583,95.8,incorrect,T39,0,-41.68691575527191,1159.86388,1.6780000000000002,0.3911,0.0052,0.2719,0.8455,0.0603
105112,fold6,T39_1095_conv,0.0180151276290416,53/75,0.0,1.0,51.8984,16.0548,16.8861,48.4255,167.4646,95.8,incorrect,T39,0,-524.3315505981445,7258.519577,14.074000000000002,0.0009,0.0023,0.0031,0.1293,0.101
105113,fold6,T39_1097_conv,0.0177413579076528,30/75,0.0,1.0,24.5659,11.7921,11.6663,22.8695,55.1896,95.8,incorrect,T39,0,2.0620838403701782,1340.64813,2.575,0.0084,0.6975,0.0219,0.0809,0.1418
105114,fold6,T39_1098_conv,0.0117210298776626,24/75,0.0,1.0,59.9434,24.0695,24.1254,56.5123,162.3143,95.8,incorrect,T39,0,-4.49801442027092,85.20781,1.067,0.0126,0.005,0.0004,0.6132,0.0649
105115,fold6,T39_1099_conv,0.0696926116943359,24/75,0.0,1.0,51.7388,17.7221,18.1922,48.1163,127.3127,95.8,incorrect,T39,0,-38.275012493133545,1032.8799,1.962,0.0005,0.0004,0.3653,0.0718,0.2204
105116,fold6,T39_109_conv,0.0245120991021394,40/75,0.0,1.0,50.4039,18.426,18.3,45.7953,154.4492,95.8,incorrect,T39,0,7904.296875,4832.25104,9.147,0.035,0.0005,0.0161,0.8328,0.2783
105117,fold6,T39_1100_conv,0.3355933129787445,17/75,0.0,1.0,60.7554,17.7356,18.6181,57.1664,158.2946,95.8,incorrect,T39,0,-288.0930061340332,1559.30518,2.738,0.0024,0.0045,0.0034,0.0311,0.0755
105118,fold6,T39_1101_conv,0.0190909299999475,22/75,0.0,1.0,53.4921,17.844,18.4818,49.4816,167.7522,95.8,incorrect,T39,0,0.6276189982891083,14.46478,-0.059,0.0028,0.0012,0.1052,0.9292,0.6747
105119,fold6,T39_1102_conv,0.0260654706507921,9/75,0.0,1.0,49.318000000000005,20.0122,20.3325,45.4551,174.3456,95.8,incorrect,T39,0,3.188651323318481,-108.1816,0.063,0.4816,0.0055,0.2958,0.2031,0.1461
105120,fold6,T39_1103_conv,0.0223701950162649,40/75,0.0,1.0,62.6611,26.6225,26.563,60.5682,95.8433,95.8,incorrect,T39,0,0.4627617597579956,491.21018,1.335,0.0489,0.0,0.1718,0.2073,0.067
105121,fold6,T39_1105_conv,0.4471714794635773,8/75,0.0,1.0,56.6687,18.5582,19.1077,54.2649,116.6299,95.8,incorrect,T39,0,1.411183476448059,-103.1008,-0.004,0.0003,0.0,0.0001,0.5485,0.0792
105122,fold6,T39_1106_conv,0.3342551290988922,55/75,0.0,1.0,58.589,16.643,17.5701,54.9492,155.1993,95.8,incorrect,T39,0,90.1177978515625,8080.03987,15.247,0.0105,0.003,0.0137,0.0295,0.0565
105123,fold6,T39_1108_conv,0.3985630869865417,70/75,0.0,1.0,55.6671,19.5736,20.155,52.2901,131.8105,95.8,incorrect,T39,0,255.42303466796875,9421.2733,17.242,0.0004,0.0,0.006,0.0265,0.1187
105124,fold6,T39_1109_conv,0.0138833653181791,20/75,0.0,1.0,60.2539,23.9716,24.5934,57.0293,147.3936,95.8,incorrect,T39,0,-1.179894179105759,38.52262,1.493,0.0618,0.0071,0.0084,0.0004,0.0771
105125,fold6,T39_110_conv,0.0130882496014237,12/75,0.0,1.0,37.0002,17.3009,17.2165,31.6278,141.3555,95.8,incorrect,T39,0,1.2673517763614657,13.4026,-0.431,0.0051,0.0,0.6033,0.9289,0.4256
105126,fold6,T39_1110_conv,0.0131563637405633,30/75,0.0,1.0,42.0586,13.4843,13.6906,40.2159,73.2288,95.8,incorrect,T39,0,1.5995941162109375,-27.270812,-0.037,0.0012,0.0005,0.0098,0.1018,0.0505
105127,fold6,T39_1111_conv,0.344159334897995,6/75,0.0,1.0,57.0443,18.8644,19.4119,54.692,113.5498,95.8,incorrect,T39,0,2.7402026653289795,-133.5782,-0.515,0.0018,0.0001,0.0098,0.2145,0.0635
105128,fold6,T39_1112_conv,0.0445490144193172,7/75,0.0,1.0,53.4622,18.8514,19.1214,49.9735,125.166,97.8,incorrect,T39,0,2.361973524093628,-91.65352,-0.439,0.0871,0.0056,0.0134,0.1002,0.1543
105129,fold6,T39_1113_conv,0.0199515782296657,41/75,0.0,1.0,25.4206,13.0713,13.1169,17.6473,151.0525,96.3,incorrect,T39,0,-0.3757457733154297,2160.29992,8.125,0.0591,0.0001,0.2331,0.1689999999999999,0.1557
105130,fold6,T39_1115_conv,0.0110695715993642,70/75,0.0,1.0,51.787,18.8957,19.3213,47.4078,175.1494,95.8,incorrect,T39,0,-2955.990295410156,5529.6815,11.014,0.0188,0.073,0.6812,0.8717,0.0576
105131,fold6,T39_1116_conv,0.0149682564660906,9/75,0.0,1.0,59.5515,20.444000000000003,20.6126,56.3741,137.1184,97.8,incorrect,T39,0,3.398817777633667,-71.29938,-0.152,0.3208,0.0001,0.0077,0.2976,0.1238
105132,fold6,T39_1117_conv,0.0172107685357332,16/75,0.0,1.0,67.1739,24.6743,25.0926,65.4439,89.8516,97.8,incorrect,T39,0,1.3068642914295197,-14.381779000000002,1.318,0.0,0.0001,0.0004,0.1954,0.1397
105133,fold6,T39_1118_conv,0.0210758037865161,53/75,0.0,1.0,64.8321,24.5901,24.1617,61.4095,160.1387,95.8,incorrect,T39,0,-1079.1459426879885,4995.72994,11.748,0.0071,0.0002,0.4053,0.05,0.0963
105134,fold6,T39_1119_conv,0.532650887966156,65/75,0.0,1.0,61.4373,20.4892,21.1949,58.9302,112.7969,96.3,incorrect,T39,0,-7009550.8125,8958.443379999999,16.952,0.4727,0.8204,0.1852,0.0084,0.0688
105135,fold6,T39_111_conv,0.4541939496994018,6/75,0.0,1.0,57.6485,19.4849,19.8676,54.3311,136.8244,95.8,incorrect,T39,0,2.2012859582901,-74.505,-0.106,0.0084,0.0025,0.0333,0.0043,0.195
105136,fold6,T39_1120_conv,0.0181377343833446,41/75,0.0,1.0,57.4537,20.7299,21.0524,54.0177,129.0649,95.8,incorrect,T39,0,-316.5976486206055,4168.02339,7.675,0.0533,0.0002,0.0029,0.2118,0.0874
105137,fold6,T39_1121_conv,0.0116437692195177,6/75,0.1,0.898,29.5368,13.2884,13.3277,21.7839,147.4469,97.8,incorrect,T39,0,-1.1844368278980255,-67.40496999999999,0.342,0.0057,0.1874,0.0446,0.0131,0.117
105138,fold6,T39_1122_conv,0.3867731690406799,23/75,0.0,1.0,57.5539,19.2833,19.6766,54.0825,143.0361,95.8,incorrect,T39,0,3.716834545135498,-56.217998,0.083,0.0001,0.0001,0.1109,0.0104,0.1463
105139,fold6,T39_1123_conv,0.2256878316402436,26/75,0.0,1.0,32.8394,17.0553,16.5918,26.5145,140.8682,95.8,incorrect,T39,0,2.735584259033203,352.29009,-0.021,0.3424,0.0205,0.0004,0.0116,0.3799
105140,fold6,T39_1124_conv,0.0220700539648532,83/75,0.0,1.0,51.1679,21.0387,21.5826,47.2231,159.2107,96.3,"clashes,incorrect",T39,0,-16.987255454063412,386.22966,2.549,0.0,0.0012,0.2618,0.6706,0.0614
105141,fold6,T39_1125_conv,0.0136502999812364,50/75,0.0784,0.9216,22.2623,8.777000000000001,8.668,14.3343,109.0394,95.8,incorrect,T39,0,-198.6917495727539,3301.97779,7.084,0.0433,0.0013,0.0097,0.1106,0.0835
105142,fold6,T39_1126_conv,0.0094801038503646,19/75,0.0,1.0,31.4189,14.6197,15.1118,26.4549,117.5958,95.8,incorrect,T39,0,-3.679687738418578,-1.16293,0.752,0.035,0.0,0.0132,0.2025,0.0474
105143,fold6,T39_1127_conv,0.0096836658194661,46/75,0.0,1.0,56.0985,18.4133,19.0971,52.1971,163.2335,95.8,incorrect,T39,0,-11994.7265625,2356.39673,4.801,0.0021,0.0003,0.0022,0.0803,0.0778
105144,fold6,T39_1128_conv,0.0170586388558149,32/75,0.0,1.0,46.0182,21.3014,21.249,41.9287,130.624,95.8,incorrect,T39,0,-460.7671051025391,3773.93078,6.987,0.0001,0.0007,0.4025,0.1032,0.2376
105145,fold6,T39_1129_conv,0.0115896668285131,10/75,0.0,1.0,63.734,26.4098,26.2159,63.486,30.603,95.8,incorrect,T39,0,-69424.390625,1348.8483199999996,3.287,0.0206,0.0,0.0031,0.0031,0.0613
105146,fold6,T39_112_conv,0.0164925027638673,44/75,0.1569,0.8873,16.6481,6.5788,6.6078,12.7452,59.2654,95.8,incorrect,T39,0,0.0921938419342041,198.444302,0.8220000000000001,0.1107,0.0008,0.0279999999999999,0.0068,0.1594
105147,fold6,T39_1132_conv,0.0213806852698326,31/75,0.0,1.0,53.4968,22.122,22.2797,49.6456,177.7936,95.8,incorrect,T39,0,-79.92341232299805,1039.402,2.932,0.7762,0.0728,0.1829,0.0315,0.0911
105148,fold6,T39_1133_conv,0.0081962943077087,11/75,0.0588,0.94,23.8715,14.3153,13.6437,11.4554,165.1393,95.8,incorrect,T39,0,-1.1660978198051453,86.39974000000002,-0.117,0.5225,0.0001,0.0267,0.0318,0.2518
105149,fold6,T39_1134_conv,0.0158964022994041,47/75,0.0,1.0,36.989,19.2753,19.129,31.747,124.4569,96.3,incorrect,T39,0,-9.381350040435793,442.80186,0.074,0.0036,0.0034,0.0046,0.0499,0.5687
105150,fold6,T39_1135_conv,0.152947187423706,20/75,0.0196,0.9853,37.2804,16.6006,16.4248,30.6275,174.5468,95.8,incorrect,T39,0,0.7934268414974213,-17.04175,-0.268,0.0064,0.0088,0.0,0.0116,0.0872
105151,fold6,T39_1136_conv,0.2282397300004959,25/75,0.0,1.0,39.3423,21.6218,21.3124,34.6408,124.1358,95.8,incorrect,T39,0,1.7296700477600098,84.80548,-0.679,0.0252,0.0,0.0,0.025,0.104
105152,fold6,T39_1137_conv,0.0084939608350396,42/75,0.0,1.0,56.9973,19.8648,20.4862,53.8828,150.0845,95.8,incorrect,T39,0,-2.7887500524520874,108.76131,0.685,0.0,0.0002,0.0016,0.0683,0.5348
